"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","POP","MEN","MLN_PER","A","1963",1.2308,
"ISR","POP","MEN","MLN_PER","A","1964",1.2778,
"ISR","POP","MEN","MLN_PER","A","1965",1.3139,
"ISR","POP","MEN","MLN_PER","A","1966",1.3427,
"ISR","POP","MEN","MLN_PER","A","1967",1.3672,
"ISR","POP","MEN","MLN_PER","A","1968",1.4339,
"ISR","POP","MEN","MLN_PER","A","1969",1.472,
"ISR","POP","MEN","MLN_PER","A","1970",1.5125,
"ISR","POP","MEN","MLN_PER","A","1971",1.558,
"ISR","POP","MEN","MLN_PER","A","1972",1.6194,
"ISR","POP","MEN","MLN_PER","A","1973",1.6737,
"ISR","POP","MEN","MLN_PER","A","1974",1.7149,
"ISR","POP","MEN","MLN_PER","A","1975",1.7495,
"ISR","POP","MEN","MLN_PER","A","1976",1.7898,
"ISR","POP","MEN","MLN_PER","A","1977",1.8278,
"ISR","POP","MEN","MLN_PER","A","1978",1.8692,
"ISR","POP","MEN","MLN_PER","A","1979",1.9172,
"ISR","POP","MEN","MLN_PER","A","1980",1.9594,
"ISR","POP","MEN","MLN_PER","A","1981",1.973,
"ISR","POP","MEN","MLN_PER","A","1982",2.0078,
"ISR","POP","MEN","MLN_PER","A","1983",2.0501,
"ISR","POP","MEN","MLN_PER","A","1984",2.0757,
"ISR","POP","MEN","MLN_PER","A","1985",2.1123,
"ISR","POP","MEN","MLN_PER","A","1986",2.1446,
"ISR","POP","MEN","MLN_PER","A","1987",2.179,
"ISR","POP","MEN","MLN_PER","A","1988",2.2151,
"ISR","POP","MEN","MLN_PER","A","1989",2.2532,
"ISR","POP","MEN","MLN_PER","A","1990",2.321,
"ISR","POP","MEN","MLN_PER","A","1991",2.4598,
"ISR","POP","MEN","MLN_PER","A","1992",2.543,
"ISR","POP","MEN","MLN_PER","A","1993",2.6094,
"ISR","POP","MEN","MLN_PER","A","1994",2.6758,
"ISR","POP","MEN","MLN_PER","A","1995",2.7465,
"ISR","POP","MEN","MLN_PER","A","1996",2.8045,
"ISR","POP","MEN","MLN_PER","A","1997",2.8754,
"ISR","POP","MEN","MLN_PER","A","1998",2.9456,
"ISR","POP","MEN","MLN_PER","A","1999",3.0217,
"ISR","POP","MEN","MLN_PER","A","2000",3.1024,
"ISR","POP","MEN","MLN_PER","A","2001",3.1766,
"ISR","POP","MEN","MLN_PER","A","2002",3.2417,
"ISR","POP","MEN","MLN_PER","A","2003",3.3018,
"ISR","POP","MEN","MLN_PER","A","2004",3.362,
"ISR","POP","MEN","MLN_PER","A","2005",3.4231,
"ISR","POP","MEN","MLN_PER","A","2006",3.4855,
"ISR","POP","MEN","MLN_PER","A","2007",3.5492,
"ISR","POP","MEN","MLN_PER","A","2008",3.6141,
"ISR","POP","MEN","MLN_PER","A","2009",3.7014,
"ISR","POP","MEN","MLN_PER","A","2010",3.7713,
"ISR","POP","MEN","MLN_PER","A","2011",3.8411,
"ISR","POP","MEN","MLN_PER","A","2012",3.9161,
"ISR","POP","MEN","MLN_PER","A","2013",3.991,
"ISR","POP","TOT","MLN_PER","A","1955",1.7891,
"ISR","POP","TOT","MLN_PER","A","1956",1.8724,
"ISR","POP","TOT","MLN_PER","A","1957",1.976,
"ISR","POP","TOT","MLN_PER","A","1958",2.0317,
"ISR","POP","TOT","MLN_PER","A","1959",2.0887,
"ISR","POP","TOT","MLN_PER","A","1960",2.1504,
"ISR","POP","TOT","MLN_PER","A","1961",2.1795,
"ISR","POP","TOT","MLN_PER","A","1962",2.3318,
"ISR","POP","TOT","MLN_PER","A","1963",2.4301,
"ISR","POP","TOT","MLN_PER","A","1964",2.5256,
"ISR","POP","TOT","MLN_PER","A","1965",2.5984,
"ISR","POP","TOT","MLN_PER","A","1966",2.6574,
"ISR","POP","TOT","MLN_PER","A","1967",2.708,
"ISR","POP","TOT","MLN_PER","A","1968",2.8411,
"ISR","POP","TOT","MLN_PER","A","1969",2.9192,
"ISR","POP","TOT","MLN_PER","A","1970",3.0014,
"ISR","POP","TOT","MLN_PER","A","1971",3.0951,
"ISR","POP","TOT","MLN_PER","A","1972",3.225,
"ISR","POP","TOT","MLN_PER","A","1973",3.3382,
"ISR","POP","TOT","MLN_PER","A","1974",3.4216,
"ISR","POP","TOT","MLN_PER","A","1975",3.4932,
"ISR","POP","TOT","MLN_PER","A","1976",3.5754,
"ISR","POP","TOT","MLN_PER","A","1977",3.6532,
"ISR","POP","TOT","MLN_PER","A","1978",3.7376,
"ISR","POP","TOT","MLN_PER","A","1979",3.8363,
"ISR","POP","TOT","MLN_PER","A","1980",3.9217,
"ISR","POP","TOT","MLN_PER","A","1981",3.9498,
"ISR","POP","TOT","MLN_PER","A","1982",4.0207,
"ISR","POP","TOT","MLN_PER","A","1983",4.1061,
"ISR","POP","TOT","MLN_PER","A","1984",4.1591,
"ISR","POP","TOT","MLN_PER","A","1985",4.233,
"ISR","POP","TOT","MLN_PER","A","1986",4.2988,
"ISR","POP","TOT","MLN_PER","A","1987",4.3689,
"ISR","POP","TOT","MLN_PER","A","1988",4.4417,
"ISR","POP","TOT","MLN_PER","A","1989",4.5182,
"ISR","POP","TOT","MLN_PER","A","1990",4.6602,
"ISR","POP","TOT","MLN_PER","A","1991",4.9491,
"ISR","POP","TOT","MLN_PER","A","1992",5.1235,
"ISR","POP","TOT","MLN_PER","A","1993",5.2614,
"ISR","POP","TOT","MLN_PER","A","1994",5.3993,
"ISR","POP","TOT","MLN_PER","A","1995",5.5449,
"ISR","POP","TOT","MLN_PER","A","1996",5.6851,
"ISR","POP","TOT","MLN_PER","A","1997",5.8289,
"ISR","POP","TOT","MLN_PER","A","1998",5.9707,
"ISR","POP","TOT","MLN_PER","A","1999",6.1253,
"ISR","POP","TOT","MLN_PER","A","2000",6.2892,
"ISR","POP","TOT","MLN_PER","A","2001",6.439,
"ISR","POP","TOT","MLN_PER","A","2002",6.57,
"ISR","POP","TOT","MLN_PER","A","2003",6.6897,
"ISR","POP","TOT","MLN_PER","A","2004",6.809,
"ISR","POP","TOT","MLN_PER","A","2005",6.9301,
"ISR","POP","TOT","MLN_PER","A","2006",7.0537,
"ISR","POP","TOT","MLN_PER","A","2007",7.1801,
"ISR","POP","TOT","MLN_PER","A","2008",7.3088,
"ISR","POP","TOT","MLN_PER","A","2009",7.4856,
"ISR","POP","TOT","MLN_PER","A","2010",7.6236,
"ISR","POP","TOT","MLN_PER","A","2011",7.7658,
"ISR","POP","TOT","MLN_PER","A","2012",7.9105,
"ISR","POP","TOT","MLN_PER","A","2013",8.059,
"ISR","POP","WOMEN","MLN_PER","A","1955",0.8798,
"ISR","POP","WOMEN","MLN_PER","A","1956",0.921,
"ISR","POP","WOMEN","MLN_PER","A","1957",0.9728,
"ISR","POP","WOMEN","MLN_PER","A","1958",1.0004,
"ISR","POP","WOMEN","MLN_PER","A","1959",1.0285,
"ISR","POP","WOMEN","MLN_PER","A","1960",1.0593,
"ISR","POP","WOMEN","MLN_PER","A","1961",1.0734,
"ISR","POP","WOMEN","MLN_PER","A","1962",1.1496,
"ISR","POP","WOMEN","MLN_PER","A","1963",1.1993,
"ISR","POP","WOMEN","MLN_PER","A","1964",1.2478,
"ISR","POP","WOMEN","MLN_PER","A","1965",1.2845,
"ISR","POP","WOMEN","MLN_PER","A","1966",1.3147,
"ISR","POP","WOMEN","MLN_PER","A","1967",1.3408,
"ISR","POP","WOMEN","MLN_PER","A","1968",1.4072,
"ISR","POP","WOMEN","MLN_PER","A","1969",1.447,
"ISR","POP","WOMEN","MLN_PER","A","1970",1.4889,
"ISR","POP","WOMEN","MLN_PER","A","1971",1.5371,
"ISR","POP","WOMEN","MLN_PER","A","1972",1.6056,
"ISR","POP","WOMEN","MLN_PER","A","1973",1.6645,
"ISR","POP","WOMEN","MLN_PER","A","1974",1.7068,
"ISR","POP","WOMEN","MLN_PER","A","1975",1.7437,
"ISR","POP","WOMEN","MLN_PER","A","1976",1.7856,
"ISR","POP","WOMEN","MLN_PER","A","1977",1.8254,
"ISR","POP","WOMEN","MLN_PER","A","1978",1.8684,
"ISR","POP","WOMEN","MLN_PER","A","1979",1.9191,
"ISR","POP","WOMEN","MLN_PER","A","1980",1.9623,
"ISR","POP","WOMEN","MLN_PER","A","1981",1.9767,
"ISR","POP","WOMEN","MLN_PER","A","1982",2.0129,
"ISR","POP","WOMEN","MLN_PER","A","1983",2.0559,
"ISR","POP","WOMEN","MLN_PER","A","1984",2.0834,
"ISR","POP","WOMEN","MLN_PER","A","1985",2.1206,
"ISR","POP","WOMEN","MLN_PER","A","1986",2.1542,
"ISR","POP","WOMEN","MLN_PER","A","1987",2.1899,
"ISR","POP","WOMEN","MLN_PER","A","1988",2.2265,
"ISR","POP","WOMEN","MLN_PER","A","1989",2.265,
"ISR","POP","WOMEN","MLN_PER","A","1990",2.3391,
"ISR","POP","WOMEN","MLN_PER","A","1991",2.4893,
"ISR","POP","WOMEN","MLN_PER","A","1992",2.5805,
"ISR","POP","WOMEN","MLN_PER","A","1993",2.652,
"ISR","POP","WOMEN","MLN_PER","A","1994",2.7235,
"ISR","POP","WOMEN","MLN_PER","A","1995",2.7984,
"ISR","POP","WOMEN","MLN_PER","A","1996",2.8806,
"ISR","POP","WOMEN","MLN_PER","A","1997",2.9535,
"ISR","POP","WOMEN","MLN_PER","A","1998",3.0251,
"ISR","POP","WOMEN","MLN_PER","A","1999",3.1035,
"ISR","POP","WOMEN","MLN_PER","A","2000",3.1868,
"ISR","POP","WOMEN","MLN_PER","A","2001",3.2625,
"ISR","POP","WOMEN","MLN_PER","A","2002",3.3282,
"ISR","POP","WOMEN","MLN_PER","A","2003",3.3879,
"ISR","POP","WOMEN","MLN_PER","A","2004",3.447,
"ISR","POP","WOMEN","MLN_PER","A","2005",3.507,
"ISR","POP","WOMEN","MLN_PER","A","2006",3.5682,
"ISR","POP","WOMEN","MLN_PER","A","2007",3.6309,
"ISR","POP","WOMEN","MLN_PER","A","2008",3.6947,
"ISR","POP","WOMEN","MLN_PER","A","2009",3.7842,
"ISR","POP","WOMEN","MLN_PER","A","2010",3.8522,
"ISR","POP","WOMEN","MLN_PER","A","2011",3.9247,
"ISR","POP","WOMEN","MLN_PER","A","2012",3.9944,
"ISR","POP","WOMEN","MLN_PER","A","2013",4.068,
"RUS","POP","TOT","AGRWTH","A","1951",1.504987,
"RUS","POP","TOT","AGRWTH","A","1952",1.632817,
"RUS","POP","TOT","AGRWTH","A","1953",1.692346,
"RUS","POP","TOT","AGRWTH","A","1954",1.699109,
"RUS","POP","TOT","AGRWTH","A","1955",1.6678,
"RUS","POP","TOT","AGRWTH","A","1956",1.612509,
"RUS","POP","TOT","AGRWTH","A","1957",1.545738,
"RUS","POP","TOT","AGRWTH","A","1958",1.477657,
"RUS","POP","TOT","AGRWTH","A","1959",1.415513,
"RUS","POP","TOT","AGRWTH","A","1960",1.359649,
"RUS","POP","TOT","AGRWTH","A","1961",1.303767,
"RUS","POP","TOT","AGRWTH","A","1962",1.236166,
"RUS","POP","TOT","AGRWTH","A","1963",1.143414,
"RUS","POP","TOT","AGRWTH","A","1964",1.019626,
"RUS","POP","TOT","AGRWTH","A","1965",0.8789207,
"RUS","POP","TOT","AGRWTH","A","1966",0.7301661,
"RUS","POP","TOT","AGRWTH","A","1967",0.6005792,
"RUS","POP","TOT","AGRWTH","A","1968",0.5150864,
"RUS","POP","TOT","AGRWTH","A","1969",0.4889795,
"RUS","POP","TOT","AGRWTH","A","1970",0.5068477,
"RUS","POP","TOT","AGRWTH","A","1971",0.5396436,
"RUS","POP","TOT","AGRWTH","A","1972",0.5664254,
"RUS","POP","TOT","AGRWTH","A","1973",0.5902198,
"RUS","POP","TOT","AGRWTH","A","1974",0.604075,
"RUS","POP","TOT","AGRWTH","A","1975",0.611068,
"RUS","POP","TOT","AGRWTH","A","1976",0.6193432,
"RUS","POP","TOT","AGRWTH","A","1977",0.6332819,
"RUS","POP","TOT","AGRWTH","A","1978",0.6489686,
"RUS","POP","TOT","AGRWTH","A","1979",0.6665449,
"RUS","POP","TOT","AGRWTH","A","1980",0.6842057,
"RUS","POP","TOT","AGRWTH","A","1981",0.6953406,
"RUS","POP","TOT","AGRWTH","A","1982",0.7010819,
"RUS","POP","TOT","AGRWTH","A","1983",0.7080724,
"RUS","POP","TOT","AGRWTH","A","1984",0.717495,"B"
"RUS","POP","TOT","AGRWTH","A","1985",0.296751,
"RUS","POP","TOT","AGRWTH","A","1986",0.8368698,
"RUS","POP","TOT","AGRWTH","A","1987",0.8534979,
"RUS","POP","TOT","AGRWTH","A","1988",0.710156,
"RUS","POP","TOT","AGRWTH","A","1989",0.5720371,
"RUS","POP","TOT","AGRWTH","A","1990",0.4323569,
"RUS","POP","TOT","AGRWTH","A","1991",0.2872223,
"RUS","POP","TOT","AGRWTH","A","1992",0.09703896,
"RUS","POP","TOT","AGRWTH","A","1993",-0.05318504,
"RUS","POP","TOT","AGRWTH","A","1994",-0.03435292,
"RUS","POP","TOT","AGRWTH","A","1995",-0.02156218,
"RUS","POP","TOT","AGRWTH","A","1996",-0.1455761,
"RUS","POP","TOT","AGRWTH","A","1997",-0.1653618,
"RUS","POP","TOT","AGRWTH","A","1998",-0.1649596,
"RUS","POP","TOT","AGRWTH","A","1999",-0.3087946,
"RUS","POP","TOT","AGRWTH","A","2000",-0.4197942,
"RUS","POP","TOT","AGRWTH","A","2001",-0.4236103,
"RUS","POP","TOT","AGRWTH","A","2002",-0.4589795,
"RUS","POP","TOT","AGRWTH","A","2003",-0.4521493,
"RUS","POP","TOT","AGRWTH","A","2004",-0.4023533,
"RUS","POP","TOT","AGRWTH","A","2005",-0.3803786,
"RUS","POP","TOT","AGRWTH","A","2006",-0.326786,
"RUS","POP","TOT","AGRWTH","A","2007",-0.1712688,
"RUS","POP","TOT","AGRWTH","A","2008",-0.0441161,
"RUS","POP","TOT","AGRWTH","A","2009",0.03012428,
"RUS","POP","TOT","AGRWTH","A","2010",0.04482264,
"RUS","POP","TOT","AGRWTH","A","2011",0.07840447,
"RUS","POP","TOT","AGRWTH","A","2012",0.1720749,
"RUS","POP","TOT","AGRWTH","A","2013",0.2094835,
"RUS","POP","MEN","MLN_PER","A","1950",44.07809,
"RUS","POP","MEN","MLN_PER","A","1951",44.93218,
"RUS","POP","MEN","MLN_PER","A","1952",45.86321,
"RUS","POP","MEN","MLN_PER","A","1953",46.83895,
"RUS","POP","MEN","MLN_PER","A","1954",47.83324,
"RUS","POP","MEN","MLN_PER","A","1955",48.82593,
"RUS","POP","MEN","MLN_PER","A","1956",49.8032,
"RUS","POP","MEN","MLN_PER","A","1957",50.75724,
"RUS","POP","MEN","MLN_PER","A","1958",51.68558,
"RUS","POP","MEN","MLN_PER","A","1959",52.58982,
"RUS","POP","MEN","MLN_PER","A","1960",53.47193,
"RUS","POP","MEN","MLN_PER","A","1961",54.33032,
"RUS","POP","MEN","MLN_PER","A","1962",55.15641,
"RUS","POP","MEN","MLN_PER","A","1963",55.93312,
"RUS","POP","MEN","MLN_PER","A","1964",56.63905,
"RUS","POP","MEN","MLN_PER","A","1965",57.26086,
"RUS","POP","MEN","MLN_PER","A","1966",57.79212,
"RUS","POP","MEN","MLN_PER","A","1967",58.24238,
"RUS","POP","MEN","MLN_PER","A","1968",58.63463,
"RUS","POP","MEN","MLN_PER","A","1969",59.00135,
"RUS","POP","MEN","MLN_PER","A","1970",59.36786,
"RUS","POP","MEN","MLN_PER","A","1971",59.74165,
"RUS","POP","MEN","MLN_PER","A","1972",60.12182,
"RUS","POP","MEN","MLN_PER","A","1973",60.51525,
"RUS","POP","MEN","MLN_PER","A","1974",60.92737,
"RUS","POP","MEN","MLN_PER","A","1975",61.36202,
"RUS","POP","MEN","MLN_PER","A","1976",61.82414,
"RUS","POP","MEN","MLN_PER","A","1977",62.31474,
"RUS","POP","MEN","MLN_PER","A","1978",62.828,
"RUS","POP","MEN","MLN_PER","A","1979",63.35466,
"RUS","POP","MEN","MLN_PER","A","1980",63.88753,
"RUS","POP","MEN","MLN_PER","A","1981",64.41877,
"RUS","POP","MEN","MLN_PER","A","1982",64.94788,
"RUS","POP","MEN","MLN_PER","A","1983",65.48296,
"RUS","POP","MEN","MLN_PER","A","1984",66.03622,"B"
"RUS","POP","MEN","MLN_PER","A","1985",66.36,
"RUS","POP","MEN","MLN_PER","A","1986",67.002,
"RUS","POP","MEN","MLN_PER","A","1987",67.723,
"RUS","POP","MEN","MLN_PER","A","1988",68.391,
"RUS","POP","MEN","MLN_PER","A","1989",68.908,
"RUS","POP","MEN","MLN_PER","A","1990",69.286,
"RUS","POP","MEN","MLN_PER","A","1991",69.528,
"RUS","POP","MEN","MLN_PER","A","1992",69.631,
"RUS","POP","MEN","MLN_PER","A","1993",69.624,
"RUS","POP","MEN","MLN_PER","A","1994",69.622,
"RUS","POP","MEN","MLN_PER","A","1995",69.589,
"RUS","POP","MEN","MLN_PER","A","1996",69.432,
"RUS","POP","MEN","MLN_PER","A","1997",69.278,
"RUS","POP","MEN","MLN_PER","A","1998",69.135,
"RUS","POP","MEN","MLN_PER","A","1999",68.879,
"RUS","POP","MEN","MLN_PER","A","2000",68.519,
"RUS","POP","MEN","MLN_PER","A","2001",68.13,
"RUS","POP","MEN","MLN_PER","A","2002",67.706,
"RUS","POP","MEN","MLN_PER","A","2003",67.281,
"RUS","POP","MEN","MLN_PER","A","2004",66.884,
"RUS","POP","MEN","MLN_PER","A","2005",66.499,
"RUS","POP","MEN","MLN_PER","A","2006",66.177,
"RUS","POP","MEN","MLN_PER","A","2007",66.014,
"RUS","POP","MEN","MLN_PER","A","2008",65.968,
"RUS","POP","MEN","MLN_PER","A","2009",65.988,
"RUS","POP","MEN","MLN_PER","A","2010",66.033,
"RUS","POP","MEN","MLN_PER","A","2011",66.113,
"RUS","POP","MEN","MLN_PER","A","2012",66.259,
"RUS","POP","MEN","MLN_PER","A","2013",66.45021,
"RUS","POP","TOT","MLN_PER","A","1950",102.7025,
"RUS","POP","TOT","MLN_PER","A","1951",104.2481,
"RUS","POP","TOT","MLN_PER","A","1952",105.9503,
"RUS","POP","TOT","MLN_PER","A","1953",107.7433,
"RUS","POP","TOT","MLN_PER","A","1954",109.574,
"RUS","POP","TOT","MLN_PER","A","1955",111.4015,
"RUS","POP","TOT","MLN_PER","A","1956",113.1979,
"RUS","POP","TOT","MLN_PER","A","1957",114.9476,
"RUS","POP","TOT","MLN_PER","A","1958",116.6461,
"RUS","POP","TOT","MLN_PER","A","1959",118.2973,
"RUS","POP","TOT","MLN_PER","A","1960",119.9057,
"RUS","POP","TOT","MLN_PER","A","1961",121.469,
"RUS","POP","TOT","MLN_PER","A","1962",122.9705,
"RUS","POP","TOT","MLN_PER","A","1963",124.3766,
"RUS","POP","TOT","MLN_PER","A","1964",125.6448,
"RUS","POP","TOT","MLN_PER","A","1965",126.7491,
"RUS","POP","TOT","MLN_PER","A","1966",127.6746,
"RUS","POP","TOT","MLN_PER","A","1967",128.4414,
"RUS","POP","TOT","MLN_PER","A","1968",129.103,
"RUS","POP","TOT","MLN_PER","A","1969",129.7342,
"RUS","POP","TOT","MLN_PER","A","1970",130.3918,
"RUS","POP","TOT","MLN_PER","A","1971",131.0955,
"RUS","POP","TOT","MLN_PER","A","1972",131.838,
"RUS","POP","TOT","MLN_PER","A","1973",132.6161,
"RUS","POP","TOT","MLN_PER","A","1974",133.4172,
"RUS","POP","TOT","MLN_PER","A","1975",134.2325,
"RUS","POP","TOT","MLN_PER","A","1976",135.0639,
"RUS","POP","TOT","MLN_PER","A","1977",135.9192,
"RUS","POP","TOT","MLN_PER","A","1978",136.8013,
"RUS","POP","TOT","MLN_PER","A","1979",137.7131,
"RUS","POP","TOT","MLN_PER","A","1980",138.6554,
"RUS","POP","TOT","MLN_PER","A","1981",139.6195,
"RUS","POP","TOT","MLN_PER","A","1982",140.5983,
"RUS","POP","TOT","MLN_PER","A","1983",141.5939,
"RUS","POP","TOT","MLN_PER","A","1984",142.6098,"B"
"RUS","POP","TOT","MLN_PER","A","1985",143.033,
"RUS","POP","TOT","MLN_PER","A","1986",144.23,
"RUS","POP","TOT","MLN_PER","A","1987",145.461,
"RUS","POP","TOT","MLN_PER","A","1988",146.494,
"RUS","POP","TOT","MLN_PER","A","1989",147.332,
"RUS","POP","TOT","MLN_PER","A","1990",147.969,
"RUS","POP","TOT","MLN_PER","A","1991",148.394,
"RUS","POP","TOT","MLN_PER","A","1992",148.538,
"RUS","POP","TOT","MLN_PER","A","1993",148.459,
"RUS","POP","TOT","MLN_PER","A","1994",148.408,
"RUS","POP","TOT","MLN_PER","A","1995",148.376,
"RUS","POP","TOT","MLN_PER","A","1996",148.16,
"RUS","POP","TOT","MLN_PER","A","1997",147.915,
"RUS","POP","TOT","MLN_PER","A","1998",147.671,
"RUS","POP","TOT","MLN_PER","A","1999",147.215,
"RUS","POP","TOT","MLN_PER","A","2000",146.597,
"RUS","POP","TOT","MLN_PER","A","2001",145.976,
"RUS","POP","TOT","MLN_PER","A","2002",145.306,
"RUS","POP","TOT","MLN_PER","A","2003",144.649,
"RUS","POP","TOT","MLN_PER","A","2004",144.067,
"RUS","POP","TOT","MLN_PER","A","2005",143.519,
"RUS","POP","TOT","MLN_PER","A","2006",143.05,
"RUS","POP","TOT","MLN_PER","A","2007",142.805,
"RUS","POP","TOT","MLN_PER","A","2008",142.742,
"RUS","POP","TOT","MLN_PER","A","2009",142.785,
"RUS","POP","TOT","MLN_PER","A","2010",142.849,
"RUS","POP","TOT","MLN_PER","A","2011",142.961,
"RUS","POP","TOT","MLN_PER","A","2012",143.207,
"RUS","POP","TOT","MLN_PER","A","2013",143.507,
"RUS","POP","WOMEN","MLN_PER","A","1950",58.62438,
"RUS","POP","WOMEN","MLN_PER","A","1951",59.31595,
"RUS","POP","WOMEN","MLN_PER","A","1952",60.08709,
"RUS","POP","WOMEN","MLN_PER","A","1953",60.90439,
"RUS","POP","WOMEN","MLN_PER","A","1954",61.74078,
"RUS","POP","WOMEN","MLN_PER","A","1955",62.57557,
"RUS","POP","WOMEN","MLN_PER","A","1956",63.39466,
"RUS","POP","WOMEN","MLN_PER","A","1957",64.19036,
"RUS","POP","WOMEN","MLN_PER","A","1958",64.96055,
"RUS","POP","WOMEN","MLN_PER","A","1959",65.70745,
"RUS","POP","WOMEN","MLN_PER","A","1960",66.43377,
"RUS","POP","WOMEN","MLN_PER","A","1961",67.13867,
"RUS","POP","WOMEN","MLN_PER","A","1962",67.81413,
"RUS","POP","WOMEN","MLN_PER","A","1963",68.44349,
"RUS","POP","WOMEN","MLN_PER","A","1964",69.00573,
"RUS","POP","WOMEN","MLN_PER","A","1965",69.48824,
"RUS","POP","WOMEN","MLN_PER","A","1966",69.88246,
"RUS","POP","WOMEN","MLN_PER","A","1967",70.19899,
"RUS","POP","WOMEN","MLN_PER","A","1968",70.46832,
"RUS","POP","WOMEN","MLN_PER","A","1969",70.7329,
"RUS","POP","WOMEN","MLN_PER","A","1970",71.02394,
"RUS","POP","WOMEN","MLN_PER","A","1971",71.3538,
"RUS","POP","WOMEN","MLN_PER","A","1972",71.71618,
"RUS","POP","WOMEN","MLN_PER","A","1973",72.1009,
"RUS","POP","WOMEN","MLN_PER","A","1974",72.48987,
"RUS","POP","WOMEN","MLN_PER","A","1975",72.8705,
"RUS","POP","WOMEN","MLN_PER","A","1976",73.23973,
"RUS","POP","WOMEN","MLN_PER","A","1977",73.60446,
"RUS","POP","WOMEN","MLN_PER","A","1978",73.97328,
"RUS","POP","WOMEN","MLN_PER","A","1979",74.35847,
"RUS","POP","WOMEN","MLN_PER","A","1980",74.76784,
"RUS","POP","WOMEN","MLN_PER","A","1981",75.20073,
"RUS","POP","WOMEN","MLN_PER","A","1982",75.65045,
"RUS","POP","WOMEN","MLN_PER","A","1983",76.11092,
"RUS","POP","WOMEN","MLN_PER","A","1984",76.57359,"B"
"RUS","POP","WOMEN","MLN_PER","A","1985",76.673,
"RUS","POP","WOMEN","MLN_PER","A","1986",77.228,
"RUS","POP","WOMEN","MLN_PER","A","1987",77.738,
"RUS","POP","WOMEN","MLN_PER","A","1988",78.103,
"RUS","POP","WOMEN","MLN_PER","A","1989",78.424,
"RUS","POP","WOMEN","MLN_PER","A","1990",78.684,
"RUS","POP","WOMEN","MLN_PER","A","1991",78.866,
"RUS","POP","WOMEN","MLN_PER","A","1992",78.907,
"RUS","POP","WOMEN","MLN_PER","A","1993",78.835,
"RUS","POP","WOMEN","MLN_PER","A","1994",78.786,
"RUS","POP","WOMEN","MLN_PER","A","1995",78.787,
"RUS","POP","WOMEN","MLN_PER","A","1996",78.728,
"RUS","POP","WOMEN","MLN_PER","A","1997",78.637,
"RUS","POP","WOMEN","MLN_PER","A","1998",78.536,
"RUS","POP","WOMEN","MLN_PER","A","1999",78.336,
"RUS","POP","WOMEN","MLN_PER","A","2000",78.078,
"RUS","POP","WOMEN","MLN_PER","A","2001",77.846,
"RUS","POP","WOMEN","MLN_PER","A","2002",77.6,
"RUS","POP","WOMEN","MLN_PER","A","2003",77.368,
"RUS","POP","WOMEN","MLN_PER","A","2004",77.183,
"RUS","POP","WOMEN","MLN_PER","A","2005",77.02,
"RUS","POP","WOMEN","MLN_PER","A","2006",76.873,
"RUS","POP","WOMEN","MLN_PER","A","2007",76.791,
"RUS","POP","WOMEN","MLN_PER","A","2008",76.774,
"RUS","POP","WOMEN","MLN_PER","A","2009",76.797,
"RUS","POP","WOMEN","MLN_PER","A","2010",76.816,
"RUS","POP","WOMEN","MLN_PER","A","2011",76.848,
"RUS","POP","WOMEN","MLN_PER","A","2012",76.947,
"RUS","POP","WOMEN","MLN_PER","A","2013",77.05679,
"SVN","POP","TOT","AGRWTH","A","1972",0.6590976,
"SVN","POP","TOT","AGRWTH","A","1973",0.6864242,
"SVN","POP","TOT","AGRWTH","A","1974",0.7268596,
"SVN","POP","TOT","AGRWTH","A","1975",0.7029286,
"SVN","POP","TOT","AGRWTH","A","1976",0.4792365,
"SVN","POP","TOT","AGRWTH","A","1977",0.6943011,
"SVN","POP","TOT","AGRWTH","A","1978",0.6453875,
"SVN","POP","TOT","AGRWTH","A","1979",0.7180575,
"SVN","POP","TOT","AGRWTH","A","1980",3.315568,
"SVN","POP","TOT","AGRWTH","A","1981",0.6185271,
"SVN","POP","TOT","AGRWTH","A","1982",0.7489981,
"SVN","POP","TOT","AGRWTH","A","1983",0.6274816,
"SVN","POP","TOT","AGRWTH","A","1984",0.5114648,
"SVN","POP","TOT","AGRWTH","A","1985",0.4909547,
"SVN","POP","TOT","AGRWTH","A","1986",2.012629,
"SVN","POP","TOT","AGRWTH","A","1987",0.4414561,
"SVN","POP","TOT","AGRWTH","A","1988",0.5290878,
"SVN","POP","TOT","AGRWTH","A","1989",-0.02920018,
"SVN","POP","TOT","AGRWTH","A","1990",-0.06571958,
"SVN","POP","TOT","AGRWTH","A","1991",0.1840758,
"SVN","POP","TOT","AGRWTH","A","1992",-0.2965378,
"SVN","POP","TOT","AGRWTH","A","1993",-0.2609939,
"SVN","POP","TOT","AGRWTH","A","1994",-0.08906759,
"SVN","POP","TOT","AGRWTH","A","1995",-0.06762702,
"SVN","POP","TOT","AGRWTH","A","1996",0.1843517,
"SVN","POP","TOT","AGRWTH","A","1997",-0.2170082,
"SVN","POP","TOT","AGRWTH","A","1998",-0.213655,
"SVN","POP","TOT","AGRWTH","A","1999",0.148996,
"SVN","POP","TOT","AGRWTH","A","2000",0.2374648,
"SVN","POP","TOT","AGRWTH","A","2001",0.08858085,
"SVN","POP","TOT","AGRWTH","A","2002",0.1848863,
"SVN","POP","TOT","AGRWTH","A","2003",0.05286318,
